Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_MAD,Current_Price_USD,Current_Price_MAD,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2024-05-10,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,216.25,2011.13,49.6,Great Indian Festival,In Stock,4.5,2229
2024-05-28,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,706.66,6571.94,11.6,Unknown,Low Stock,4.9,1856
2026-05-29,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,428.34,3983.56,57.1,Unknown,Out of Stock,3.9,9645
2023-03-22,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,701.13,6520.51,12.2,Unknown,In Stock,4.9,2588
2024-01-30,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,786.73,7316.59,1.5,Unknown,Low Stock,4.9,377
2025-10-21,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,598.31,5564.28,40.1,Unknown,Out of Stock,4.8,9684
2025-09-30,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,588.32,5471.38,26.4,Unknown,In Stock,4.3,4035
2024-04-23,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,799.59,7436.19,-0.1,Unknown,Low Stock,4.9,1206
2026-06-11,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,844.29,7851.9,0.6,Unknown,Low Stock,4.3,1078
2021-02-28,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,424.34,3946.36,1.1,Unknown,In Stock,4.8,684
2026-04-13,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,483.04,4492.27,39.5,Unknown,In Stock,4.3,7343
2025-05-02,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,330.48,3073.46,23.0,Unknown,In Stock,4.6,1191
2025-02-25,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,696.93,6481.45,12.8,Unknown,Low Stock,4.5,1667
2025-09-28,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,2035.72,18932.2,-1.7999999999999998,Unknown,In Stock,4.6,1015
2023-05-22,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,807.52,7509.94,19.2,Unknown,In Stock,4.5,4316
2024-08-25,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.7,364.06,3385.76,15.1,Unknown,In Stock,3.9,1135
2024-11-05,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.7,547.71,5093.7,45.2,Unknown,Low Stock,4.0,2563
2026-12-03,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,598.28,5564.0,25.1,Unknown,In Stock,4.4,3564
2023-02-01,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,3989.7,305.53,2841.43,28.8,Unknown,In Stock,4.4,387
2023-12-28,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1179.65,10970.75,1.6,Unknown,In Stock,4.6,536
2023-05-03,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,254.24,2364.43,40.7,Unknown,In Stock,4.3,2173
2021-12-15,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,427.0,3971.1,0.5,Unknown,Low Stock,4.2,222
2024-11-08,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,494.29,4596.9,38.1,Unknown,In Stock,4.6,6020
2026-04-05,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,361.67,3363.53,39.6,Unknown,In Stock,4.7,4173
2025-04-15,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,908.71,8451.0,17.299999999999997,Unknown,In Stock,3.9,906
2026-06-27,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,258.52,2404.24,39.7,Unknown,In Stock,4.7,3014
2025-03-12,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,531.79,4945.65,33.4,Unknown,In Stock,4.3,2064
2024-09-17,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,424.59,3948.69,1.0,Unknown,In Stock,4.3,744
2025-07-09,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,485.86,4518.5,51.4,Unknown,In Stock,4.1,6829
2025-07-19,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,904.86,8415.2,24.5,Unknown,Out of Stock,4.5,4464
2024-09-11,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,11150.7,777.16,7227.59,35.2,Unknown,Low Stock,4.5,1732
2021-08-24,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,431.03,4008.58,-0.5,Unknown,Out of Stock,4.5,943
2026-01-17,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,326.4,3035.52,23.9,Unknown,In Stock,4.3,1469
2024-08-10,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,568.93,5291.05,43.0,Great Indian Festival,In Stock,4.5,3551
2022-11-27,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,203.15,1889.3,52.6,Black Friday,Out of Stock,4.9,2024
2023-03-03,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,541.83,5039.02,32.2,Unknown,In Stock,4.0,2922
2025-04-05,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,2035.14,18926.8,-1.7999999999999998,Unknown,In Stock,4.8,314
2023-10-16,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,664.01,6175.29,16.900000000000002,Unknown,In Stock,3.9,154
2025-08-19,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1960.35,18231.26,1.9,Unknown,Low Stock,4.2,870
2024-08-24,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,423.71,3940.5,1.2,Unknown,Low Stock,4.6,692
2022-08-20,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,3989.7,330.87,3077.09,22.9,Unknown,Low Stock,4.4,2429
2024-11-16,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1912.05,17782.07,4.3,Unknown,In Stock,4.6,1084
2025-09-18,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,496.26,4615.22,37.9,Unknown,Out of Stock,4.4,3087
2025-01-22,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,344.21,3201.15,56.89999999999999,Unknown,Out of Stock,4.1,2623
2025-01-03,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,394.91,3672.66,34.1,Unknown,In Stock,4.6,4690
2024-10-21,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1817.65,16904.15,9.1,Unknown,In Stock,4.7,5131
2025-02-04,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,907.57,8440.4,17.4,Unknown,In Stock,4.4,331
2025-08-27,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,477.86,4444.1,40.2,Unknown,Out of Stock,4.3,6261
2025-04-29,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,2028.63,18866.26,-1.5,Unknown,In Stock,4.7,909
2022-05-29,Amazon,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,3059.7,263.35,2449.16,20.0,Unknown,In Stock,3.8,857
2023-08-16,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,327.02,3041.29,23.8,Unknown,In Stock,4.5,2690
2026-03-17,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,482.01,4482.69,39.7,Unknown,Out of Stock,4.6,5124
2026-05-13,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,685.89,6378.78,14.2,Unknown,In Stock,4.2,2738
2024-10-04,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1976.81,18384.33,1.1,Unknown,In Stock,4.8,318
2025-08-25,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,255.26,2373.92,40.5,Unknown,Out of Stock,4.2,5749
2022-07-18,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,374.78,3485.45,37.4,Prime Day,In Stock,4.4,2385
2023-02-08,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,1192.91,11094.06,0.5,Unknown,Low Stock,4.4,1058
2025-11-19,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,323.86,3011.9,24.5,Unknown,Low Stock,4.2,669
2025-11-23,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,684.44,6365.29,19.4,Black Friday,In Stock,4.9,324
2025-12-22,Amazon,iPhone,iPhone 15 128GB,New,799,7430.7,610.0,5673.0,23.7,Unknown,In Stock,4.9,4038
2021-11-18,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,332.58,3092.99,-1.1,Unknown,Low Stock,4.7,370
2021-01-26,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,719.59,6692.19,28.000000000000004,Unknown,Low Stock,3.9,162
2023-11-21,Flipkart,iPhone,iPhone 14 128GB,New,799,7430.7,634.72,5902.9,20.6,Black Friday,In Stock,4.7,1676
2024-10-06,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,1097.13,10203.31,8.5,Unknown,In Stock,4.8,2120
2026-06-02,Amazon,Mac,MacBook Air M2 256GB,Renewed/Refurbished,1199,11150.7,719.11,6687.72,40.0,Unknown,Low Stock,4.3,5274
2024-10-28,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,356.27,3313.31,40.5,Unknown,Low Stock,4.4,7336
2024-05-16,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,1114.01,10360.29,7.1,Unknown,Low Stock,4.4,1938
2024-03-27,Amazon,Mac,MacBook Air M3 256GB,New,1099,10220.7,1078.29,10028.1,1.9,Unknown,In Stock,4.2,119
2022-04-01,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,3989.7,429.46,3993.98,-0.1,Unknown,In Stock,4.8,176
2025-12-05,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,856.63,7966.66,-0.8999999999999999,Unknown,In Stock,4.7,415
2025-03-09,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1712.82,15929.23,14.3,Unknown,Low Stock,4.4,5998
2025-07-25,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,3989.7,190.76,1774.07,55.50000000000001,Unknown,In Stock,3.8,7199
2024-02-07,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,431.75,4015.28,-0.6,Unknown,In Stock,4.5,856
2026-07-30,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,371.23,3452.44,53.5,Unknown,Low Stock,4.1,4143
2021-09-16,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,1006.68,9362.12,-0.8,Unknown,Out of Stock,4.8,591
2024-09-25,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,10220.7,1105.26,10278.92,-0.6,Unknown,In Stock,4.3,113
2024-06-30,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,784.73,7297.99,1.7999999999999998,Unknown,In Stock,4.8,1169
2022-11-03,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,594.68,5530.52,0.7000000000000001,Unknown,In Stock,4.8,1204
2024-06-12,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,324.21,3015.15,45.9,Unknown,In Stock,4.3,4576
2026-02-23,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,504.06,4687.76,36.9,Unknown,In Stock,4.5,1581
2025-12-09,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,262.24,2438.83,38.9,Unknown,In Stock,4.8,2937
2025-10-31,Amazon,Watch,Apple Watch Series 8 (45mm),Renewed/Refurbished,429,3989.7,185.41,1724.31,56.8,Unknown,Out of Stock,3.8,3403
2025-11-30,Flipkart,Watch,Apple Watch Ultra 2,New,799,7430.7,481.5,4477.95,39.7,Black Friday,In Stock,4.3,3396
2024-10-13,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,907.6,8440.68,24.3,Great Indian Festival,Out of Stock,4.9,3457
2026-07-07,Flipkart,iPhone,iPhone 17 128GB,New,849,7895.7,855.32,7954.48,-0.7000000000000001,Unknown,Out of Stock,4.5,929
2020-12-23,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,1007.96,9374.03,-0.8999999999999999,Unknown,Out of Stock,4.4,267
2023-05-21,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1201.42,11173.21,-0.2,Unknown,In Stock,4.5,1123
2023-08-24,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.7,665.08,6185.24,33.4,Unknown,In Stock,4.3,3088
2024-07-17,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,9290.7,887.84,8256.91,11.1,Prime Day,Low Stock,4.5,374
2024-09-21,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,422.08,3925.34,1.6,Unknown,In Stock,4.9,21
2023-08-03,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,605.66,5632.64,-1.1,Unknown,In Stock,4.2,591
2025-06-03,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,7430.7,596.0,5542.8,25.4,Unknown,In Stock,4.2,905
2024-07-20,Flipkart,iPhone,iPhone 12 64GB,New,799,7430.7,500.32,4652.98,37.4,Unknown,In Stock,4.9,2799
2024-07-27,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,2012.93,18720.25,-0.7000000000000001,Unknown,In Stock,4.9,1150
2025-09-01,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,421.4,3919.02,1.7999999999999998,Unknown,In Stock,4.4,566
2024-12-25,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,686.15,6381.2,14.099999999999998,Unknown,In Stock,4.5,1842
2025-07-18,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,926.1,8612.73,15.7,Unknown,Low Stock,4.1,1507
2025-05-30,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,3989.7,338.78,3150.65,21.0,Unknown,In Stock,4.0,765
2023-12-23,Flipkart,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,3989.7,185.79,1727.85,56.7,Unknown,In Stock,4.5,1422
2025-08-24,Flipkart,iPhone,iPhone 13 128GB,New,799,7430.7,490.44,4561.09,38.6,Unknown,Out of Stock,4.3,6892
2025-08-06,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1120.97,10425.02,6.5,Unknown,In Stock,4.5,1918
2023-12-16,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,199.25,1853.03,53.6,Unknown,Out of Stock,3.9,6151
2025-10-07,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,728.86,6778.4,39.2,Big Billion Days,Out of Stock,4.4,2959
2025-12-26,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,327.44,3045.19,23.7,Unknown,In Stock,4.5,1760
2026-03-19,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,710.38,6606.53,11.1,Unknown,In Stock,4.7,934
2024-01-17,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1834.45,17060.39,8.200000000000001,Unknown,In Stock,4.5,1332
2023-11-24,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,990.1,9207.93,17.4,Black Friday,In Stock,4.6,321
2025-02-20,Flipkart,Mac,MacBook Air M3 256GB,New,1099,10220.7,1092.32,10158.58,0.6,Unknown,In Stock,4.5,1888
2023-12-28,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,9290.7,897.85,8350.01,10.1,Unknown,In Stock,4.4,1623
2024-05-21,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,333.85,3104.81,22.2,Unknown,Out of Stock,4.7,1629
2021-11-21,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1014.77,9437.36,15.4,Black Friday,In Stock,4.5,234
2023-06-13,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,427.21,3973.05,0.4,Unknown,In Stock,4.3,689
2023-10-24,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,653.76,6079.97,18.2,Unknown,In Stock,4.1,123
2022-08-22,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,335.57,3120.8,-2.0,Unknown,In Stock,4.5,1765
2023-11-07,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,434.5,4040.85,-1.3,Unknown,Out of Stock,4.7,170
2020-12-19,Flipkart,iPhone,iPhone 12 64GB,New,799,7430.7,812.7,7558.11,-1.7000000000000002,Unknown,In Stock,4.7,277
2024-10-22,Flipkart,Mac,MacBook Air M2 256GB,New,1199,11150.7,1006.88,9363.98,16.0,Unknown,Low Stock,4.6,2400
2022-11-01,Amazon,iPad,iPad (9th Gen) 64GB,New,329,3059.7,228.6,2125.98,30.5,Unknown,In Stock,4.8,1481
2025-05-26,Amazon,Mac,MacBook Air M2 256GB,New,1199,11150.7,998.94,9290.14,16.7,Unknown,In Stock,4.4,5780
2023-01-03,Amazon,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,9290.7,580.2,5395.86,41.9,Unknown,In Stock,4.4,1622
2025-11-24,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1696.94,15781.54,15.1,Black Friday,In Stock,4.5,1234
2024-10-15,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,589.94,5486.44,26.200000000000003,Big Billion Days,In Stock,4.7,193
2025-05-27,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,788.87,7336.49,34.2,Unknown,Out of Stock,4.5,1782
2025-09-10,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,18590.7,1906.47,17730.17,4.6,Unknown,In Stock,4.3,1917
2025-09-28,Amazon,iPhone,iPhone 16 128GB,New,799,7430.7,700.6,6515.58,12.3,Unknown,In Stock,4.7,761
2026-05-16,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,766.27,7126.31,30.3,Unknown,In Stock,4.2,926
2025-03-19,Flipkart,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,7430.7,518.18,4819.07,35.099999999999994,Unknown,In Stock,3.9,1836
2021-10-11,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,2005.43,18650.5,-0.3,Unknown,In Stock,4.3,72
2024-01-17,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,11150.7,744.26,6921.62,37.9,Unknown,Out of Stock,4.0,2983
2023-08-29,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,5570.7,398.9,3709.77,33.4,Unknown,In Stock,4.6,3498
2020-09-29,Flipkart,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,312.11,2902.62,27.200000000000003,Unknown,In Stock,4.4,146
2024-05-17,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1935.51,18000.24,3.2,Unknown,In Stock,4.7,1846
2024-01-01,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,332.86,3095.6,22.4,Unknown,In Stock,4.3,1388
2025-09-08,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,9290.7,607.29,5647.8,39.2,Unknown,In Stock,4.6,3131
2024-02-13,Amazon,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,3989.7,328.64,3056.35,23.4,Unknown,In Stock,4.4,684
2025-03-15,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,428.12,3981.52,0.2,Unknown,Low Stock,4.9,559
2024-11-19,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1982.03,18432.88,0.8,Unknown,In Stock,4.8,128
2023-04-07,Flipkart,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,492.54,4580.62,17.8,Unknown,In Stock,4.4,2228
2025-03-14,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,3059.7,193.71,1801.5,41.1,Unknown,Out of Stock,4.9,3386
2026-05-05,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1904.78,17714.45,4.7,Unknown,In Stock,4.7,1314
2025-03-31,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,182.89,1700.88,57.4,Unknown,In Stock,4.4,8892
2026-05-19,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,3989.7,255.97,2380.52,40.3,Unknown,Low Stock,4.3,6937
2025-04-17,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,376.63,3502.66,52.900000000000006,Unknown,In Stock,4.1,5511
2023-11-16,Flipkart,Watch,Apple Watch Ultra,New,799,7430.7,705.34,6559.66,11.7,Unknown,In Stock,4.6,1114
2024-09-10,Amazon,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,10220.7,698.67,6497.63,36.4,Great Indian Festival,In Stock,4.2,89
2026-02-03,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1929.94,17948.44,3.5000000000000004,Unknown,In Stock,4.6,1145
2022-01-03,Amazon,Mac,MacBook Air M1 256GB,New,999,9290.7,899.2,8362.56,10.0,Unknown,Out of Stock,4.6,770
2024-04-11,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,18590.7,1829.75,17016.68,8.5,Unknown,In Stock,4.3,3222
2026-01-07,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,991.3,9219.09,17.299999999999997,Unknown,In Stock,4.6,3802
2025-03-20,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,553.81,5150.43,30.7,Unknown,In Stock,4.3,2685
2025-10-30,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,993.96,9243.83,17.1,Unknown,In Stock,4.5,3229
2025-12-27,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,696.08,6473.54,12.9,Unknown,In Stock,4.5,1887
2025-02-23,Flipkart,iPhone,iPhone 16 128GB,New,799,7430.7,804.56,7482.41,-0.7000000000000001,Unknown,In Stock,4.3,844
2025-10-27,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,471.79,4387.65,41.0,Unknown,Low Stock,4.6,8579
2023-07-10,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1019.49,9481.26,15.0,Great Indian Festival,In Stock,4.7,93
2025-11-07,Flipkart,Mac,MacBook Air M1 256GB,New,999,9290.7,593.3,5517.69,40.6,Unknown,Out of Stock,4.9,9767
2024-11-23,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,7430.7,455.46,4235.78,43.0,Black Friday,In Stock,3.9,2328
2025-03-29,Flipkart,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,5570.7,263.51,2450.64,56.00000000000001,Unknown,Low Stock,4.1,5543
2024-12-04,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,7430.7,590.59,5492.49,26.1,Unknown,Low Stock,4.6,2489
2026-03-06,Flipkart,iPhone,iPhone 17 128GB,Renewed/Refurbished,849,7895.7,695.56,6468.71,18.1,Unknown,In Stock,4.0,1145
2024-01-07,Flipkart,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,10220.7,866.4,8057.52,21.2,Unknown,Low Stock,4.4,513
2021-03-08,Amazon,Watch,Apple Watch Series 6 (44mm),Renewed/Refurbished,429,3989.7,356.89,3319.08,16.8,Unknown,In Stock,4.2,486
2023-03-23,Amazon,iPhone,iPhone 13 128GB,Renewed/Refurbished,799,7430.7,581.11,5404.32,27.3,Unknown,In Stock,4.3,1884
2023-07-24,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,3059.7,231.36,2151.65,29.7,Unknown,In Stock,4.8,3075
2026-01-05,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,362.16,3368.09,39.5,Unknown,Low Stock,4.6,3572
2023-10-19,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,7430.7,422.39,3928.23,47.1,Unknown,In Stock,4.4,2321
2023-10-17,Amazon,iPhone,iPhone 12 64GB,Renewed/Refurbished,799,7430.7,456.68,4247.12,42.8,Unknown,Out of Stock,4.3,5653
2026-06-21,Amazon,Watch,Apple Watch Series X (45mm),New,429,3989.7,333.7,3103.41,22.2,Unknown,In Stock,4.5,1957
2024-08-25,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,420.58,3911.39,2.0,Unknown,Out of Stock,4.7,1748
2025-02-25,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,9290.7,712.82,6629.23,28.6,Unknown,In Stock,4.1,1387
2023-04-19,Amazon,iPhone,iPhone 13 Pro Max 256GB,New,1199,11150.7,1079.09,10035.54,10.0,Unknown,In Stock,4.7,2910
2025-03-26,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,999.51,9295.44,16.6,Unknown,In Stock,4.3,3857
2024-12-17,Amazon,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,9290.7,477.0,4436.1,52.3,Unknown,Out of Stock,4.2,4480
2026-05-13,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,18590.7,1902.98,17697.71,4.8,Unknown,Out of Stock,4.8,2320
2024-01-02,Flipkart,iPhone,iPhone 15 128GB,New,799,7430.7,814.96,7579.13,-2.0,Unknown,In Stock,4.3,606
2024-01-21,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,11150.7,1202.85,11186.5,-0.3,Unknown,In Stock,4.6,623
2026-03-18,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,18590.7,1686.5,15684.45,15.6,Unknown,Out of Stock,4.4,2225
2025-10-19,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,3989.7,258.69,2405.82,39.7,Unknown,In Stock,4.2,1798
2023-09-04,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,786.36,7313.15,1.6,Unknown,In Stock,4.2,585
2025-08-26,Amazon,iPhone,iPhone 14 128GB,New,799,7430.7,595.47,5537.87,25.5,Unknown,In Stock,4.7,4113
2023-12-16,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,11150.7,1107.05,10295.57,7.7,Unknown,In Stock,4.6,603
2025-10-11,Amazon,Watch,Apple Watch Ultra 2,New,799,7430.7,605.64,5632.45,24.2,Unknown,In Stock,4.6,3173
2024-11-30,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,5570.7,345.79,3215.85,42.3,Black Friday,In Stock,4.9,3749
2025-04-22,Flipkart,Watch,Apple Watch Series X (45mm),New,429,3989.7,421.78,3922.55,1.7000000000000002,Unknown,In Stock,4.3,606
